,Unnamed: 0,ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
309,310,51,JAMAICA,JAMAICA,0,1996,0,0,0,0,0,,,,,,,2538.0,7.8391318321228,9.0,2.4386739730835,2.0,2.48499989509583,7.818228244781491,7.83284711837769,latin america and the caribbean,0,0,1,0,0,0,1,0,2.8000001907348597,1.3350011110305802,2256.0,0,0,0.0457666516304016,0.166401922702789,0.910000026226044,0.0729999989271164,1,0.50380003452301,61,35,0.0,0,9.0,0.0,0.0,1.0,0.0457666516304016,0,0,2.4854981899261497,7.83284711837769,1.3350011110305802,0,9.0,0,0,0.0,0.0,,,,0,0.0
310,311,51,JAMAICA,JAMAICA,0,1997,0,0,0,0,0,,,,,,,2554.0,7.845416069030759,9.0,2.3743863105773904,2.0,2.43899989128113,7.79920959472656,7.8391318321228,latin america and the caribbean,0,0,1,0,0,0,1,0,2.8000001907348597,1.3350011110305802,2256.0,0,0,0.0457666516304016,0.166401922702789,0.910000026226044,0.0729999989271164,1,0.50380003452301,61,35,0.0,0,9.0,0.0,0.0,1.0,0.0457666516304016,0,0,2.4386739730835,7.8391318321228,1.3350011110305802,0,9.0,0,0,0.0,0.0,,,,0,0.0
311,312,51,JAMAICA,JAMAICA,0,1998,0,0,0,0,0,,,,,,,2576.65991210938,7.85424900054932,9.0,2.3419830799102797,2.0,2.3740000724792503,7.772494316101071,7.845416069030759,latin america and the caribbean,0,0,1,0,0,0,1,0,2.8000001907348597,1.3350011110305802,2256.0,0,0,0.0457666516304016,0.166401922702789,0.910000026226044,0.0729999989271164,1,0.50380003452301,61,35,0.0,0,9.0,0.0,0.0,1.0,0.0457666516304016,0,0,2.3743863105773904,7.845416069030759,1.3350011110305802,0,9.0,0,0,0.0,0.0,,,,0,0.0
312,313,51,JAMAICA,JAMAICA,0,1999,0,0,0,0,0,,,,,,,,,9.0,2.31283807754517,2.0,2.34200000762939,7.75875329971313,7.85424900054932,latin america and the caribbean,0,0,1,0,0,0,1,0,2.8000001907348597,1.3350011110305802,2256.0,0,0,0.0457666516304016,0.166401922702789,0.910000026226044,0.0729999989271164,1,0.50380003452301,61,35,0.0,0,9.0,0.0,0.0,1.0,0.0457666516304016,0,0,2.3419830799102797,7.85424900054932,1.3350011110305802,0,,0,0,0.0,0.0,,,,0,0.0
313,314,52,TRINIDAD & TOBAGO,TRINIDAD,1,1962,0,0,0,0,0,,,,,,,838.0,6.73101806640625,8.0,6.0019998550415,0.0,6.0019998550415,8.69984817504883,6.73101806640625,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,1,8.0,0.0,0.0,1.0,0.558431506156921,0,0,6.0019998550415,6.73101806640625,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
314,315,52,TRINIDAD & TOBAGO,TRINIDAD,0,1963,0,0,0,0,0,,,,,,,859.0,6.7557687759399405,8.0,6.3850002288818395,0.0,6.0019998550415,8.69984817504883,6.73101806640625,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,1,8.0,0.0,0.0,1.0,0.558431506156921,0,0,6.0019998550415,6.73101806640625,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
315,316,52,TRINIDAD & TOBAGO,TRINIDAD,0,1964,0,0,0,0,0,,,,,,,884.0,6.784457206726071,8.0,6.64300012588501,0.0,6.3850002288818395,8.761706352233888,6.7557687759399405,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,6.3850002288818395,6.7557687759399405,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
316,317,52,TRINIDAD & TOBAGO,TRINIDAD,0,1965,0,0,0,0,0,,,,,,,906.0,6.809039115905759,8.0,6.42799997329712,0.0,6.64300012588501,8.80131912231445,6.784457206726071,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,6.64300012588501,6.784457206726071,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
317,318,52,TRINIDAD & TOBAGO,TRINIDAD,0,1966,0,0,0,0,0,,,,,,,925.0,6.82979393005371,8.0,6.47200012207031,0.0,6.42799997329712,8.76841831207275,6.809039115905759,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,6.42799997329712,6.809039115905759,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
318,319,52,TRINIDAD & TOBAGO,TRINIDAD,0,1967,0,0,0,0,0,,,,,,,939.0,6.844815254211429,8.0,6.55299997329712,0.0,6.47200012207031,8.77524089813232,6.82979393005371,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,6.47200012207031,6.82979393005371,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
319,320,52,TRINIDAD & TOBAGO,TRINIDAD,0,1968,0,0,0,0,0,,,,,,,949.0,6.85540866851807,8.0,6.18599987030029,0.0,6.55299997329712,8.78767776489258,6.844815254211429,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,6.55299997329712,6.844815254211429,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
320,321,52,TRINIDAD & TOBAGO,TRINIDAD,0,1969,0,0,0,0,0,,,,,,,956.0,6.86275768280029,8.0,7.09200000762939,0.0,6.18599987030029,8.730044364929201,6.85540866851807,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,6.18599987030029,6.85540866851807,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
321,322,52,TRINIDAD & TOBAGO,TRINIDAD,0,1970,0,0,0,0,0,,,,,,,971.0,6.878326416015621,8.0,6.79500007629395,0.0,7.09200000762939,8.86672306060791,6.86275768280029,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,7.09200000762939,6.86275768280029,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
322,323,52,TRINIDAD & TOBAGO,TRINIDAD,0,1971,0,0,0,0,0,,,,,,,981.0,6.88857269287109,8.0,7.34899997711182,0.0,6.79500007629395,8.82394218444824,6.878326416015621,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,6.79500007629395,6.878326416015621,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
323,324,52,TRINIDAD & TOBAGO,TRINIDAD,0,1972,0,0,0,0,0,,,,,,,989.0,6.89669418334961,8.0,7.55999994277954,0.0,7.34899997711182,8.90231990814209,6.88857269287109,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,7.34899997711182,6.88857269287109,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
324,325,52,TRINIDAD & TOBAGO,TRINIDAD,0,1973,0,0,0,0,0,,,,,,,995.0,6.90274286270142,8.0,7.67000007629395,0.0,7.55999994277954,8.93062686920166,6.89669418334961,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,7.55999994277954,6.89669418334961,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
325,326,52,TRINIDAD & TOBAGO,TRINIDAD,0,1974,0,0,0,0,0,,,,,,,1003.0,6.91075086593628,8.0,7.9180002212524405,0.0,7.67000007629395,8.94507217407227,6.90274286270142,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,7.67000007629395,6.90274286270142,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
326,327,52,TRINIDAD & TOBAGO,TRINIDAD,0,1975,0,0,0,0,0,,,,,,,1012.0,6.919683933258059,8.0,7.9899997711181605,0.0,7.9180002212524405,8.97689437866211,6.91075086593628,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,7.9180002212524405,6.91075086593628,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
327,328,52,TRINIDAD & TOBAGO,TRINIDAD,0,1976,0,0,0,0,0,,,,,,,1023.0,6.9304947853088406,8.0,8.77499961853027,0.0,7.9899997711181605,8.98594570159912,6.919683933258059,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,7.9899997711181605,6.919683933258059,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
328,329,52,TRINIDAD & TOBAGO,TRINIDAD,0,1977,0,0,0,0,0,,,,,,,1037.0,6.944087028503421,8.0,9.38700008392334,0.0,8.77499961853027,9.07966232299805,6.9304947853088406,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,8.77499961853027,6.9304947853088406,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
329,330,52,TRINIDAD & TOBAGO,TRINIDAD,0,1978,0,0,0,0,0,,,,,,,1051.0,6.95749759674072,8.0,10.248999595642099,0.0,9.38700008392334,9.14708137512207,6.944087028503421,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,9.38700008392334,6.944087028503421,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
330,331,52,TRINIDAD & TOBAGO,TRINIDAD,0,1979,0,0,0,0,0,,,,,,,1067.0,6.97260618209839,8.0,10.802000045776401,0.0,10.248999595642099,9.23493576049805,6.95749759674072,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,10.248999595642099,6.95749759674072,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
331,332,52,TRINIDAD & TOBAGO,TRINIDAD,0,1980,0,0,0,0,0,,,,,,,1082.0,6.986566543579099,8.0,11.262000083923303,0.0,10.802000045776401,9.2874870300293,6.97260618209839,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,10.802000045776401,6.97260618209839,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
332,333,52,TRINIDAD & TOBAGO,TRINIDAD,0,1981,0,0,0,0,0,,,,,,,1097.0,7.0003342628479,8.0,11.737999916076697,0.0,11.262000083923303,9.32918930053711,6.986566543579099,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,11.262000083923303,6.986566543579099,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
333,334,52,TRINIDAD & TOBAGO,TRINIDAD,0,1982,0,0,0,0,0,,,,,,,1113.0,7.01481437683105,8.0,11.3680000305176,0.0,11.737999916076697,9.37058639526367,7.0003342628479,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,11.737999916076697,7.0003342628479,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
334,335,52,TRINIDAD & TOBAGO,TRINIDAD,0,1983,0,0,0,0,0,,,,,,,1129.0,7.02908754348755,8.0,10.4329996109009,0.0,11.3680000305176,9.33855724334717,7.01481437683105,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,11.3680000305176,7.01481437683105,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
335,336,52,TRINIDAD & TOBAGO,TRINIDAD,0,1984,0,0,0,0,0,,,,,,,1144.0,7.04228639602661,9.0,8.27299976348877,0.0,10.4329996109009,9.252729415893551,7.02908754348755,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,8.0,0.0,0.0,1.0,0.558431506156921,0,0,10.4329996109009,7.02908754348755,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
336,337,52,TRINIDAD & TOBAGO,TRINIDAD,0,1985,0,0,0,0,0,,,,,,,1160.0,7.05617523193359,9.0,9.70100021362305,0.0,8.27299976348877,9.02075290679932,7.04228639602661,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,9.0,0.0,0.0,1.0,0.558431506156921,0,0,8.27299976348877,7.04228639602661,0.0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
337,338,52,TRINIDAD & TOBAGO,TRINIDAD,0,1986,0,0,0,0,0,,,,,,,1176.0,7.06987428665161,9.0,9.63700008392334,0.0,9.70100021362305,9.1799840927124,7.05617523193359,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,9.0,0.0,0.0,1.0,0.558431506156921,0,0,9.70100021362305,7.05617523193359,0.0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
338,339,52,TRINIDAD & TOBAGO,TRINIDAD,0,1987,0,0,0,0,0,,,,,,,1191.0,7.08254861831665,9.0,8.63000011444092,0.0,9.63700008392334,9.17336559295654,7.06987428665161,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,9.0,0.0,0.0,1.0,0.558431506156921,0,0,9.63700008392334,7.06987428665161,0.0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
339,340,52,TRINIDAD & TOBAGO,TRINIDAD,0,1988,0,0,0,0,0,,,,,,,1206.0,7.0950641632080105,9.0,8.08500003814697,0.0,8.63000011444092,9.0629997253418,7.08254861831665,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,9.0,0.0,0.0,1.0,0.558431506156921,0,0,8.63000011444092,7.08254861831665,0.0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
340,341,52,TRINIDAD & TOBAGO,TRINIDAD,0,1989,0,0,0,0,0,,,,,,,1221.0,7.107425689697269,9.0,7.81799983978271,0.0,8.08500003814697,8.99776554107666,7.0950641632080105,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,9.0,0.0,0.0,1.0,0.558431506156921,0,0,8.08500003814697,7.0950641632080105,0.0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
341,342,52,TRINIDAD & TOBAGO,TRINIDAD,0,1990,0,0,0,0,0,,,,,,,1236.0,7.11963558197021,9.0,7.76399993896484,0.0,7.81799983978271,8.96418380737305,7.107425689697269,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,9.0,0.0,0.0,1.0,0.558431506156921,0,0,7.81799983978271,7.107425689697269,0.0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
342,343,52,TRINIDAD & TOBAGO,TRINIDAD,0,1991,0,0,0,0,0,,,,,,,1253.0,7.133296012878421,9.0,8.24100017547607,0.0,7.76399993896484,8.95725250244141,7.11963558197021,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,9.0,0.0,0.0,1.0,0.558431506156921,0,0,7.76399993896484,7.11963558197021,0.0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
343,344,52,TRINIDAD & TOBAGO,TRINIDAD,0,1992,0,0,0,0,0,,,,,,,1260.0,7.1388669013977095,9.0,8.04065799713135,2.0,8.24100017547607,9.01687717437744,7.133296012878421,latin america and the caribbean,0,0,1,0,0,0,1,0,0.0,0.0,940.0,1,0,0.558431506156921,0.646919012069702,0.40299999713897705,0.39599999785423295,3,0.772599995136261,30,25,6.0,0,9.0,0.0,0.0,1.0,0.558431506156921,0,0,8.24100017547607,7.133296012878421,0.0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
